id,name,disposition,period,time0bk,duration,label,mission,path
2305311,K04434.01,FALSE POSITIVE,1.404674486,131.55621,5.056,0,KEPLER,data/processed/K04434_01.npz
2305372,K06264.01,FALSE POSITIVE,1.40469182,131.552084,6.26327,0,KEPLER,data/processed/K06264_01.npz
2305543,K04936.01,FALSE POSITIVE,0.681137796,131.57697,2.7287,0,KEPLER,data/processed/K04936_01.npz
2305819,K03201.01,FALSE POSITIVE,135.57186,245.3504,9.94,0,KEPLER,data/processed/K03201_01.npz
2305866,K02610.01,CANDIDATE,24.1073172,145.9415,10.465,-1,KEPLER,data/processed/K02610_01.npz
2305866,K02610.02,CANDIDATE,115.230655,176.644,17.735,-1,KEPLER,data/processed/K02610_02.npz
2306740,K06265.01,FALSE POSITIVE,10.306982793,143.7331641,11.4277,0,KEPLER,data/processed/K06265_01.npz
2306756,K00113.01,FALSE POSITIVE,386.6030528,166.342079,6.8057,0,KEPLER,data/processed/K00113_01.npz
2307199,K00151.01,CANDIDATE,13.4471791,132.830555,3.0454,-1,KEPLER,data/processed/K00151_01.npz
2307206,K03549.01,FALSE POSITIVE,204.0329342,253.536626,17.5623,0,KEPLER,data/processed/K03549_01.npz
2307415,K02053.01,CONFIRMED,13.12162167,133.39526,3.6138,1,KEPLER,data/processed/K02053_01.npz
2307415,K02053.02,CONFIRMED,4.6126736,132.7757,3.0643,1,KEPLER,data/processed/K02053_02.npz
2308411,K07631.01,FALSE POSITIVE,0.983304511,132.48478,1.78,0,KEPLER,data/processed/K07631_01.npz
2308957,K06266.01,FALSE POSITIVE,1.109841858,132.1655985,8.11952,0,KEPLER,data/processed/K06266_01.npz
2309585,K01004.01,FALSE POSITIVE,1.838514968,352.72266,2.7391,0,KEPLER,data/processed/K01004_01.npz
2309587,K05982.01,FALSE POSITIVE,1.838514245,132.101259,3.2601,0,KEPLER,data/processed/K05982_01.npz
2309719,K01020.01,FALSE POSITIVE,54.35635067,164.070221,6.4345,0,KEPLER,data/processed/K01020_01.npz
2309910,K04937.01,FALSE POSITIVE,1.8437362,132.23042,21.04,0,KEPLER,data/processed/K04937_01.npz
2310993,K04938.01,CANDIDATE,55.180772,147.7141,9.791,-1,KEPLER,data/processed/K04938_01.npz
2422820,K06267.01,CANDIDATE,13.8911152,137.3481,5.062,-1,KEPLER,data/processed/K06267_01.npz
2436378,K02682.01,FALSE POSITIVE,8.53161917,136.27763,2.9596,0,KEPLER,data/processed/K02682_01.npz
2437060,K03712.01,FALSE POSITIVE,3.187087241,132.8582,7.2897,0,KEPLER,data/processed/K03712_01.npz
2437112,K03461.01,FALSE POSITIVE,18.79852,138.02082,4.795,0,KEPLER,data/processed/K03461_01.npz
2437112,K03461.02,FALSE POSITIVE,3.18740907,132.8032,6.19,0,KEPLER,data/processed/K03461_02.npz
2437149,K03598.01,FALSE POSITIVE,18.79862195,138.028268,7.4782,0,KEPLER,data/processed/K03598_01.npz
2437209,K04939.01,FALSE POSITIVE,281.36926,215.41653,66.892,0,KEPLER,data/processed/K04939_01.npz
2437452,K06268.01,FALSE POSITIVE,7.234965722,134.582307,7.0245,0,KEPLER,data/processed/K06268_01.npz
2437488,K03920.01,FALSE POSITIVE,14.46993942,141.81105,7.455,0,KEPLER,data/processed/K03920_01.npz
2437505,K02671.01,CANDIDATE,21.47642727,149.26156,5.5498,-1,KEPLER,data/processed/K02671_01.npz
2437505,K02671.02,FALSE POSITIVE,17.5509742,133.9459,4.064,0,KEPLER,data/processed/K02671_02.npz
2437653,K04940.01,CANDIDATE,84.6405853,183.17243,2.657,-1,KEPLER,data/processed/K04940_01.npz
2437783,K03745.01,FALSE POSITIVE,7.45306683,131.76434,4.7617,0,KEPLER,data/processed/K03745_01.npz
2437804,K06269.01,FALSE POSITIVE,7.45301717,131.77618,3.685,0,KEPLER,data/processed/K06269_01.npz
2437897,K04909.01,FALSE POSITIVE,1.65320144,132.40988,1.525,0,KEPLER,data/processed/K04909_01.npz
2438061,K06270.01,FALSE POSITIVE,2.442941283,132.011468,4.1847,0,KEPLER,data/processed/K06270_01.npz
2438062,K06271.01,FALSE POSITIVE,2.44295727,132.00292,4.0656,0,KEPLER,data/processed/K06271_01.npz
2438070,K00363.01,FALSE POSITIVE,2.442945167,171.09721,4.0145,0,KEPLER,data/processed/K00363_01.npz
2438264,K00440.01,CONFIRMED,15.90688891,177.9305,3.9879,1,KEPLER,data/processed/K00440_01.npz
2438264,K00440.02,CONFIRMED,4.973455252,170.885791,1.6519,1,KEPLER,data/processed/K00440_02.npz
2438406,K04941.01,FALSE POSITIVE,262.71162,134.3692,7.72,0,KEPLER,data/processed/K04941_01.npz
2438490,K03699.01,FALSE POSITIVE,3.31577795,131.53883,4.2349,0,KEPLER,data/processed/K03699_01.npz
2438502,K01003.01,FALSE POSITIVE,8.360616221,172.264978,7.5385,0,KEPLER,data/processed/K01003_01.npz
2438513,K01944.01,CONFIRMED,12.18420006,139.05644,2.5014,1,KEPLER,data/processed/K01944_01.npz
2438513,K01944.02,FALSE POSITIVE,8.3606759,138.81934,6.287,0,KEPLER,data/processed/K01944_02.npz
2438517,K06272.01,FALSE POSITIVE,3.31587688,131.50648,3.152,0,KEPLER,data/processed/K06272_01.npz
2439243,K02280.01,CONFIRMED,26.0203329,154.5286,4.965,1,KEPLER,data/processed/K02280_01.npz
2440757,K00792.01,FALSE POSITIVE,1.433769925,170.403536,1.8868,0,KEPLER,data/processed/K00792_01.npz
2441151,K00603.01,FALSE POSITIVE,2.192009479,171.671953,2.9453,0,KEPLER,data/processed/K00603_01.npz
2441161,K03642.01,FALSE POSITIVE,2.192004364,132.218114,3.075,0,KEPLER,data/processed/K03642_01.npz
2441495,K00166.01,CONFIRMED,12.49340725,138.462232,2.2614,1,KEPLER,data/processed/K00166_01.npz
2441728,K01000.01,FALSE POSITIVE,0.856895349,133.67521,1.3078,0,KEPLER,data/processed/K01000_01.npz
2442084,K06273.01,FALSE POSITIVE,49.788613011,175.192714,7.41807,0,KEPLER,data/processed/K06273_01.npz
2442359,K03997.01,FALSE POSITIVE,0.552834211,131.75468,1.2887,0,KEPLER,data/processed/K03997_01.npz
2442448,K02812.01,CONFIRMED,76.6139446,153.79301,10.22,1,KEPLER,data/processed/K02812_01.npz
2443393,K02603.01,CANDIDATE,73.711039,202.7848,10.062,-1,KEPLER,data/processed/K02603_01.npz
2444412,K00103.01,CONFIRMED,14.91095177,141.336726,3.325,1,KEPLER,data/processed/K00103_01.npz
2445129,K00793.01,FALSE POSITIVE,10.31872301,173.31543,3.836,0,KEPLER,data/processed/K00793_01.npz
2445134,K05983.01,FALSE POSITIVE,8.412008943,139.6485198,5.41096,0,KEPLER,data/processed/K05983_01.npz
2445154,K01023.01,FALSE POSITIVE,8.4120069,139.64745,3.923,0,KEPLER,data/processed/K01023_01.npz
2445975,K00053.01,FALSE POSITIVE,3.388887193,172.259054,2.4475,0,KEPLER,data/processed/K00053_01.npz
2446113,K00379.01,FALSE POSITIVE,6.71725648,170.99733,2.5207,0,KEPLER,data/processed/K00379_01.npz
2446113,K00379.02,CANDIDATE,23.1375919,152.17335,3.35,-1,KEPLER,data/processed/K00379_02.npz
2446134,K07632.01,FALSE POSITIVE,39.1307086,165.7408,2.295,0,KEPLER,data/processed/K07632_01.npz
2446623,K03674.01,FALSE POSITIVE,175.06586091,179.043787,4.5181,0,KEPLER,data/processed/K03674_01.npz
2449053,K07633.01,FALSE POSITIVE,0.73975345,131.81739,4.2,0,KEPLER,data/processed/K07633_01.npz
2449074,K00378.01,FALSE POSITIVE,4.94402197,173.75192,4.062,0,KEPLER,data/processed/K00378_01.npz
2449090,K03702.01,FALSE POSITIVE,4.944046127,134.192012,4.50334,0,KEPLER,data/processed/K03702_01.npz
2449101,K04236.01,FALSE POSITIVE,0.739761008,131.80913,7.589,0,KEPLER,data/processed/K04236_01.npz
2449245,K06274.01,CANDIDATE,18.1772927,145.8085,4.703,-1,KEPLER,data/processed/K06274_01.npz
2449431,K02009.01,CANDIDATE,86.7490807,170.29281,9.179,-1,KEPLER,data/processed/K02009_01.npz
2450716,K06275.01,FALSE POSITIVE,1.38607973,131.5931,8.7,0,KEPLER,data/processed/K06275_01.npz
2452289,K04942.01,FALSE POSITIVE,6.0353643,133.1818,9.211,0,KEPLER,data/processed/K04942_01.npz
2452440,K03687.01,FALSE POSITIVE,8.097050622,138.423529,5.6736,0,KEPLER,data/processed/K03687_01.npz
2452450,K00380.01,FALSE POSITIVE,8.0970583,170.81044,5.699,0,KEPLER,data/processed/K00380_01.npz
2554853,K04911.01,FALSE POSITIVE,309.494217,375.9225,13.716,0,KEPLER,data/processed/K04911_01.npz
2555080,K04943.01,CANDIDATE,15.2024426,136.9199,8.11,-1,KEPLER,data/processed/K04943_01.npz
2556650,K02156.01,CONFIRMED,2.852348262,132.044534,0.7051,1,KEPLER,data/processed/K02156_01.npz
2557350,K06276.01,CANDIDATE,3.09872834,134.39281,1.89,-1,KEPLER,data/processed/K06276_01.npz
2557430,K06277.01,FALSE POSITIVE,0.648868342,131.842892,2.82428,0,KEPLER,data/processed/K06277_01.npz
2557816,K00488.01,CONFIRMED,9.3789167,176.45197,3.3427,1,KEPLER,data/processed/K00488_01.npz
2558163,K04655.01,CANDIDATE,17.543847,138.9151,5.948,-1,KEPLER,data/processed/K04655_01.npz
2558363,K01021.01,FALSE POSITIVE,0.54624855,178.5614,2.0543,0,KEPLER,data/processed/K01021_01.npz
2558370,K03855.01,FALSE POSITIVE,0.546248198,131.585311,2.1081,0,KEPLER,data/processed/K03855_01.npz
2568971,K06278.01,FALSE POSITIVE,5.088582739,134.055128,7.6066,0,KEPLER,data/processed/K06278_01.npz
2569488,K04944.01,FALSE POSITIVE,1.52327807,132.3306,3.813,0,KEPLER,data/processed/K04944_01.npz
2569494,K03704.01,FALSE POSITIVE,1.523298835,132.32762,5.9083,0,KEPLER,data/processed/K03704_01.npz
2569516,K04945.01,FALSE POSITIVE,45.5827119,138.6761,3.193,0,KEPLER,data/processed/K04945_01.npz
2569995,K07634.01,CANDIDATE,80.84069,177.3473,8.567,-1,KEPLER,data/processed/K07634_01.npz
2570432,K04946.01,FALSE POSITIVE,1.89140138,132.6124,9.52,0,KEPLER,data/processed/K04946_01.npz
2570505,K06279.01,FALSE POSITIVE,1.89129338,132.6698,5.677,0,KEPLER,data/processed/K06279_01.npz
2570767,K06280.01,FALSE POSITIVE,1.89124453,132.6958,5.08,0,KEPLER,data/processed/K06280_01.npz
2570773,K04376.01,FALSE POSITIVE,1.8912851,132.676,6.182,0,KEPLER,data/processed/K04376_01.npz
2571075,K06281.01,FALSE POSITIVE,1.89134201,132.6744,4.674,0,KEPLER,data/processed/K06281_01.npz
2571238,K00084.01,CONFIRMED,9.286964466,135.9945,3.3649,1,KEPLER,data/processed/K00084_01.npz
2572029,K04581.01,CANDIDATE,6.0059966,133.404,3.096,-1,KEPLER,data/processed/K04581_01.npz
2573056,K02648.01,FALSE POSITIVE,0.631795416,132.53963,1.0703,0,KEPLER,data/processed/K02648_01.npz
2573108,K03217.01,FALSE POSITIVE,5.09506,132.4511,5.73,0,KEPLER,data/processed/K03217_01.npz
2574201,K01025.01,FALSE POSITIVE,37.4783492,157.31713,5.317,0,KEPLER,data/processed/K01025_01.npz
2574338,K01030.01,CONFIRMED,9.22961384,138.43961,2.235,1,KEPLER,data/processed/K01030_01.npz
2574543,K04947.01,FALSE POSITIVE,6.70258007,134.37408,4.632,0,KEPLER,data/processed/K04947_01.npz
2576107,K03709.01,FALSE POSITIVE,205.5833309,234.746256,6.0353,0,KEPLER,data/processed/K03709_01.npz
2576197,K00489.01,FALSE POSITIVE,2.217038096,171.69587,1.8575,0,KEPLER,data/processed/K00489_01.npz
2576197,K00489.02,FALSE POSITIVE,8.874603,140.2954,2.88,0,KEPLER,data/processed/K00489_02.npz
2576224,K04465.01,FALSE POSITIVE,2.21701025,131.80305,2.148,0,KEPLER,data/processed/K04465_01.npz
2576692,K06282.01,FALSE POSITIVE,87.87826191,194.105106,12.8138,0,KEPLER,data/processed/K06282_01.npz
2576962,K04333.01,CANDIDATE,309.25581,136.2248,10.72,-1,KEPLER,data/processed/K04333_01.npz
2577353,K07635.01,CANDIDATE,60.458443,136.3553,8.43,-1,KEPLER,data/processed/K07635_01.npz
2578017,K04629.01,FALSE POSITIVE,0.592562969,131.9017,3.0869,0,KEPLER,data/processed/K04629_01.npz
2578811,K04948.01,FALSE POSITIVE,6.2095391,135.2715,2.752,0,KEPLER,data/processed/K04948_01.npz
2579043,K02064.01,CANDIDATE,6.31219171,136.93315,4.9377,-1,KEPLER,data/processed/K02064_01.npz
2580872,K06283.01,FALSE POSITIVE,15.926632768,145.5519669,7.42888,0,KEPLER,data/processed/K06283_01.npz
2581191,K02203.01,FALSE POSITIVE,1.99042642,132.71317,3.083,0,KEPLER,data/processed/K02203_01.npz
2581191,K02203.02,FALSE POSITIVE,172.178768,139.442,1.19,0,KEPLER,data/processed/K02203_02.npz
2581316,K03681.01,CONFIRMED,217.83184293,238.820035,21.306,1,KEPLER,data/processed/K03681_01.npz
2581316,K03681.02,CONFIRMED,10.51421162,134.56738,3.877,1,KEPLER,data/processed/K03681_02.npz
2581554,K03835.01,CONFIRMED,47.1484324,175.2689,3.1347,1,KEPLER,data/processed/K03835_01.npz
2582800,K04949.01,FALSE POSITIVE,615.16033,226.4594,3.958,0,KEPLER,data/processed/K04949_01.npz
2583777,K06284.01,FALSE POSITIVE,0.958116585,132.052919,2.3496,0,KEPLER,data/processed/K06284_01.npz
2584163,K01031.01,CONFIRMED,14.5598556,135.95038,5.624,1,KEPLER,data/processed/K01031_01.npz
2692377,K00299.01,CONFIRMED,1.541676547,170.543719,1.9118,1,KEPLER,data/processed/K00299_01.npz
2693092,K06285.01,FALSE POSITIVE,39.841522897,168.1412318,8.79024,0,KEPLER,data/processed/K06285_01.npz
2693736,K01976.01,CONFIRMED,12.12401737,134.955,3.3091,1,KEPLER,data/processed/K01976_01.npz
2694632,K04600.01,FALSE POSITIVE,0.92225589,131.8088,4.227,0,KEPLER,data/processed/K04600_01.npz
2695110,K00400.01,FALSE POSITIVE,44.18938922,209.98968,6.8151,0,KEPLER,data/processed/K00400_01.npz
2696205,K07636.01,CANDIDATE,0.702739679,131.533,1.379,-1,KEPLER,data/processed/K07636_01.npz
2696703,K03161.01,FALSE POSITIVE,6.09406648,133.65981,2.085,0,KEPLER,data/processed/K03161_01.npz
2697169,K01027.01,FALSE POSITIVE,14.71266408,366.02309,4.21,0,KEPLER,data/processed/K01027_01.npz
2697935,K03853.01,FALSE POSITIVE,21.5135234,132.3356,77.983,0,KEPLER,data/processed/K03853_01.npz
2707097,K06095.01,FALSE POSITIVE,0.692807507,131.88094,1.49242,0,KEPLER,data/processed/K06095_01.npz
2707916,K04950.01,FALSE POSITIVE,1.89124738,132.6891,4.697,0,KEPLER,data/processed/K04950_01.npz
2707985,K03253.01,FALSE POSITIVE,1.89127438,132.68059,4.491,0,KEPLER,data/processed/K03253_01.npz
2708156,K06286.01,FALSE POSITIVE,1.891268461,132.6833032,8.24958,0,KEPLER,data/processed/K06286_01.npz
2708172,K06287.01,FALSE POSITIVE,1.89114441,132.7545,8.724,0,KEPLER,data/processed/K06287_01.npz
2708203,K04045.01,FALSE POSITIVE,1.89125855,132.6891,5.415,0,KEPLER,data/processed/K04045_01.npz
2708221,K04352.01,FALSE POSITIVE,1.8912501,132.6923,7.648,0,KEPLER,data/processed/K04352_01.npz
2708270,K04951.01,FALSE POSITIVE,1.89125883,132.687,4.656,0,KEPLER,data/processed/K04951_01.npz
2708278,K04102.01,FALSE POSITIVE,1.89124187,132.7082,4.415,0,KEPLER,data/processed/K04102_01.npz
2708286,K04071.01,FALSE POSITIVE,1.89131005,132.66204,5.687,0,KEPLER,data/processed/K04071_01.npz
2708343,K04111.01,FALSE POSITIVE,1.8913182,132.66252,4.374,0,KEPLER,data/processed/K04111_01.npz
