id,name,disposition,period,time0bk,duration,label,mission,path
2450716,K06275.01,FALSE POSITIVE,1.38607973,131.5931,8.7,0,KEPLER,data/processed/K06275_01.npz
2452289,K04942.01,FALSE POSITIVE,6.0353643,133.1818,9.211,0,KEPLER,data/processed/K04942_01.npz
2452440,K03687.01,FALSE POSITIVE,8.097050622,138.423529,5.6736,0,KEPLER,data/processed/K03687_01.npz
2452450,K00380.01,FALSE POSITIVE,8.0970583,170.81044,5.699,0,KEPLER,data/processed/K00380_01.npz
2554853,K04911.01,FALSE POSITIVE,309.494217,375.9225,13.716,0,KEPLER,data/processed/K04911_01.npz
2556650,K02156.01,CONFIRMED,2.852348262,132.044534,0.7051,1,KEPLER,data/processed/K02156_01.npz
2557430,K06277.01,FALSE POSITIVE,0.648868342,131.842892,2.82428,0,KEPLER,data/processed/K06277_01.npz
2558370,K03855.01,FALSE POSITIVE,0.546248198,131.585311,2.1081,0,KEPLER,data/processed/K03855_01.npz
2568971,K06278.01,FALSE POSITIVE,5.088582739,134.055128,7.6066,0,KEPLER,data/processed/K06278_01.npz
2569494,K03704.01,FALSE POSITIVE,1.523298835,132.32762,5.9083,0,KEPLER,data/processed/K03704_01.npz
2570505,K06279.01,FALSE POSITIVE,1.89129338,132.6698,5.677,0,KEPLER,data/processed/K06279_01.npz
2570773,K04376.01,FALSE POSITIVE,1.8912851,132.676,6.182,0,KEPLER,data/processed/K04376_01.npz
2571075,K06281.01,FALSE POSITIVE,1.89134201,132.6744,4.674,0,KEPLER,data/processed/K06281_01.npz
2571238,K00084.01,CONFIRMED,9.286964466,135.9945,3.3649,1,KEPLER,data/processed/K00084_01.npz
2573108,K03217.01,FALSE POSITIVE,5.09506,132.4511,5.73,0,KEPLER,data/processed/K03217_01.npz
2574201,K01025.01,FALSE POSITIVE,37.4783492,157.31713,5.317,0,KEPLER,data/processed/K01025_01.npz
2574543,K04947.01,FALSE POSITIVE,6.70258007,134.37408,4.632,0,KEPLER,data/processed/K04947_01.npz
2576197,K00489.01,FALSE POSITIVE,2.217038096,171.69587,1.8575,0,KEPLER,data/processed/K00489_01.npz
2576197,K00489.02,FALSE POSITIVE,8.874603,140.2954,2.88,0,KEPLER,data/processed/K00489_02.npz
2576692,K06282.01,FALSE POSITIVE,87.87826191,194.105106,12.8138,0,KEPLER,data/processed/K06282_01.npz
2578811,K04948.01,FALSE POSITIVE,6.2095391,135.2715,2.752,0,KEPLER,data/processed/K04948_01.npz
2580872,K06283.01,FALSE POSITIVE,15.926632768,145.5519669,7.42888,0,KEPLER,data/processed/K06283_01.npz
2581554,K03835.01,CONFIRMED,47.1484324,175.2689,3.1347,1,KEPLER,data/processed/K03835_01.npz
2582800,K04949.01,FALSE POSITIVE,615.16033,226.4594,3.958,0,KEPLER,data/processed/K04949_01.npz
2583777,K06284.01,FALSE POSITIVE,0.958116585,132.052919,2.3496,0,KEPLER,data/processed/K06284_01.npz
2584163,K01031.01,CONFIRMED,14.5598556,135.95038,5.624,1,KEPLER,data/processed/K01031_01.npz
2692377,K00299.01,CONFIRMED,1.541676547,170.543719,1.9118,1,KEPLER,data/processed/K00299_01.npz
2694632,K04600.01,FALSE POSITIVE,0.92225589,131.8088,4.227,0,KEPLER,data/processed/K04600_01.npz
2695110,K00400.01,FALSE POSITIVE,44.18938922,209.98968,6.8151,0,KEPLER,data/processed/K00400_01.npz
2696703,K03161.01,FALSE POSITIVE,6.09406648,133.65981,2.085,0,KEPLER,data/processed/K03161_01.npz
2697935,K03853.01,FALSE POSITIVE,21.5135234,132.3356,77.983,0,KEPLER,data/processed/K03853_01.npz
2707916,K04950.01,FALSE POSITIVE,1.89124738,132.6891,4.697,0,KEPLER,data/processed/K04950_01.npz
2707985,K03253.01,FALSE POSITIVE,1.89127438,132.68059,4.491,0,KEPLER,data/processed/K03253_01.npz
2708156,K06286.01,FALSE POSITIVE,1.891268461,132.6833032,8.24958,0,KEPLER,data/processed/K06286_01.npz
2708278,K04102.01,FALSE POSITIVE,1.89124187,132.7082,4.415,0,KEPLER,data/processed/K04102_01.npz
2708286,K04071.01,FALSE POSITIVE,1.89131005,132.66204,5.687,0,KEPLER,data/processed/K04071_01.npz
2708420,K04003.01,FALSE POSITIVE,1.89129881,132.6639,5.294,0,KEPLER,data/processed/K04003_01.npz
2708445,K06288.01,FALSE POSITIVE,1.89117723,132.7285,6.986,0,KEPLER,data/processed/K06288_01.npz
2708614,K06289.01,FALSE POSITIVE,52.884577,147.01058,7.892,0,KEPLER,data/processed/K06289_01.npz
2708885,K02907.01,FALSE POSITIVE,1.146934644,132.2666,1.7247,0,KEPLER,data/processed/K02907_01.npz
2710623,K04532.01,FALSE POSITIVE,1.02087831,131.66089,2.429,0,KEPLER,data/processed/K04532_01.npz
2711114,K06290.01,FALSE POSITIVE,1.429439352,132.74659,2.424,0,KEPLER,data/processed/K06290_01.npz
2711131,K07637.01,FALSE POSITIVE,2.85889907,134.16649,1.465,0,KEPLER,data/processed/K07637_01.npz
2711597,K04746.01,FALSE POSITIVE,0.98041685,131.78321,0.919,0,KEPLER,data/processed/K04746_01.npz
2713049,K00794.01,CONFIRMED,2.539183147,169.67494,2.4282,1,KEPLER,data/processed/K00794_01.npz
2715135,K01024.01,CONFIRMED,5.747711909,133.29939,1.8923,1,KEPLER,data/processed/K01024_01.npz
2716801,K03053.01,CONFIRMED,42.5217006,136.1274,5.723,1,KEPLER,data/processed/K03053_01.npz
2716853,K01022.01,CONFIRMED,18.82744023,196.19088,4.664,1,KEPLER,data/processed/K01022_01.npz
2716853,K01022.02,FALSE POSITIVE,68.832195,172.12379,3.31,0,KEPLER,data/processed/K01022_02.npz
2717158,K03459.01,CONFIRMED,13.2226149,144.295,4.337,1,KEPLER,data/processed/K03459_01.npz
2718778,K02489.01,CONFIRMED,3.92453009,132.40179,3.691,1,KEPLER,data/processed/K02489_01.npz
2719873,K06096.01,FALSE POSITIVE,17.279290765,135.2741342,5.07591,0,KEPLER,data/processed/K06096_01.npz
2720354,K06292.01,FALSE POSITIVE,2.821328194,131.680097,5.02692,0,KEPLER,data/processed/K06292_01.npz
2720514,K02979.01,FALSE POSITIVE,1.371288853,131.93796,1.4528,0,KEPLER,data/processed/K02979_01.npz
2720828,K04669.01,FALSE POSITIVE,1.71659304,131.6976,1.154,0,KEPLER,data/processed/K04669_01.npz
2721030,K01094.01,CONFIRMED,6.10027621,135.58656,4.7476,1,KEPLER,data/processed/K01094_01.npz
2830919,K04387.01,FALSE POSITIVE,1.54038914,132.00494,1.683,0,KEPLER,data/processed/K04387_01.npz
2831055,K04400.01,CONFIRMED,2.20923119,131.90288,2.392,1,KEPLER,data/processed/K04400_01.npz
2832589,K01942.01,CONFIRMED,10.84969477,136.74432,3.474,1,KEPLER,data/processed/K01942_01.npz
2833632,K04954.01,FALSE POSITIVE,241.647602,325.21488,1.742,0,KEPLER,data/processed/K04954_01.npz
2836076,K04955.01,FALSE POSITIVE,528.07962334,466.1720499,3.49,0,KEPLER,data/processed/K04955_01.npz
2837111,K01110.01,CONFIRMED,8.7348852,135.0818,4.49,1,KEPLER,data/processed/K01110_01.npz
2849805,K01116.01,CONFIRMED,3.749105745,135.10837,1.9826,1,KEPLER,data/processed/K01116_01.npz
2850321,K04956.01,FALSE POSITIVE,25.2218929,143.6316,14.84,0,KEPLER,data/processed/K04956_01.npz
2851100,K01104.01,FALSE POSITIVE,0.890110752,133.2647,0.8774,0,KEPLER,data/processed/K01104_01.npz
2852528,K03446.01,FALSE POSITIVE,11.9615433,131.895,3.129,0,KEPLER,data/processed/K03446_01.npz
2852560,K06294.01,FALSE POSITIVE,11.961308501,131.9131819,4.6414,0,KEPLER,data/processed/K06294_01.npz
2852941,K04298.02,FALSE POSITIVE,11.57958162,135.5195336,2.47,0,KEPLER,data/processed/K04298_02.npz
2853780,K02081.02,FALSE POSITIVE,589.17968,185.0175,10.2,0,KEPLER,data/processed/K02081_02.npz
2853828,K02896.01,FALSE POSITIVE,1.077467951,131.58234,2.1125,0,KEPLER,data/processed/K02896_01.npz
2853828,K02896.02,FALSE POSITIVE,346.36642,365.2864,14.94,0,KEPLER,data/processed/K02896_02.npz
2853889,K04604.01,FALSE POSITIVE,24.1876477,145.8464,2.654,0,KEPLER,data/processed/K04604_01.npz
2854181,K02232.01,CONFIRMED,101.1323475,210.18316,4.366,1,KEPLER,data/processed/K02232_01.npz
2854698,K00986.01,CONFIRMED,8.18739443,260.86931,3.0472,1,KEPLER,data/processed/K00986_01.npz
2854698,K00986.02,CONFIRMED,76.0498163,161.71445,7.158,1,KEPLER,data/processed/K00986_02.npz
2854839,K07639.01,FALSE POSITIVE,1.05569286,131.5576,1.289,0,KEPLER,data/processed/K07639_01.npz
2854948,K03786.01,FALSE POSITIVE,0.97430309,132.390205,2.1088,0,KEPLER,data/processed/K03786_01.npz
2857607,K04659.01,CONFIRMED,41.8681996,146.9767,5.783,1,KEPLER,data/processed/K04659_01.npz
2859299,K07640.01,FALSE POSITIVE,0.643703667,131.984908,0.801,0,KEPLER,data/processed/K07640_01.npz
2860114,K02170.01,FALSE POSITIVE,0.941603153,132.976171,1.1886,0,KEPLER,data/processed/K02170_01.npz
2860594,K06296.01,FALSE POSITIVE,5.499941793,132.816764,11.3096,0,KEPLER,data/processed/K06296_01.npz
2860788,K06297.01,FALSE POSITIVE,2.629870555,132.067717,6.606,0,KEPLER,data/processed/K06297_01.npz
2860793,K02277.01,FALSE POSITIVE,2.62982665,132.08013,6.213,0,KEPLER,data/processed/K02277_01.npz
2861126,K04957.01,FALSE POSITIVE,105.52127462,145.4682374,2.52,0,KEPLER,data/processed/K04957_01.npz
2969638,K06298.01,FALSE POSITIVE,1.97362159,131.90168,3.29,0,KEPLER,data/processed/K06298_01.npz
2973509,K06300.01,FALSE POSITIVE,6.62761199,132.5466377,6.15281,0,KEPLER,data/processed/K06300_01.npz
2975770,K01788.01,CONFIRMED,71.52543938,191.69147,5.9189,1,KEPLER,data/processed/K01788_01.npz
2985767,K02032.01,CONFIRMED,14.07969236,139.96053,1.375,1,KEPLER,data/processed/K02032_01.npz
2987433,K04959.01,FALSE POSITIVE,420.92920358,196.685958,17.3985,0,KEPLER,data/processed/K04959_01.npz
2989404,K01824.01,CONFIRMED,3.553831111,134.64066,3.1029,1,KEPLER,data/processed/K01824_01.npz
2989404,K01824.02,CONFIRMED,1.6783263,136.05259,2.5123,1,KEPLER,data/processed/K01824_02.npz
2989706,K02692.01,FALSE POSITIVE,1.257689465,132.503649,0.8399,0,KEPLER,data/processed/K02692_01.npz
2995392,K03379.01,CONFIRMED,30.4544418,140.76863,6.896,1,KEPLER,data/processed/K03379_01.npz
2997178,K03814.01,FALSE POSITIVE,5.95077813,135.06469,5.6,0,KEPLER,data/processed/K03814_01.npz
2997455,K06098.01,FALSE POSITIVE,1.129848432,131.789871,2.07578,0,KEPLER,data/processed/K06098_01.npz
2998124,K06302.01,FALSE POSITIVE,28.597880332,152.9842901,7.71925,0,KEPLER,data/processed/K06302_01.npz
3003019,K07642.01,FALSE POSITIVE,0.502622858,131.61123,3.085,0,KEPLER,data/processed/K07642_01.npz
3003992,K01119.01,FALSE POSITIVE,7.24476126,139.10497,2.3145,0,KEPLER,data/processed/K01119_01.npz
3003992,K01119.02,FALSE POSITIVE,13.55480534,139.81609,2.288,0,KEPLER,data/processed/K01119_02.npz
3097352,K03648.01,FALSE POSITIVE,4.029803201,134.422433,4.4301,0,KEPLER,data/processed/K03648_01.npz
3098184,K01091.01,FALSE POSITIVE,15.2384539,369.56902,19.292,0,KEPLER,data/processed/K01091_01.npz
3098194,K06303.01,FALSE POSITIVE,30.476518853,136.972882,10.2264,0,KEPLER,data/processed/K06303_01.npz
3098810,K01878.01,CONFIRMED,40.80957343,142.69218,3.158,1,KEPLER,data/processed/K01878_01.npz
3098843,K03376.02,FALSE POSITIVE,179.85022331,225.3762426,2.95,0,KEPLER,data/processed/K03376_02.npz
3098843,K03376.01,FALSE POSITIVE,29.9756697,135.45089,2.987,0,KEPLER,data/processed/K03376_01.npz
3102000,K03373.01,FALSE POSITIVE,57.0599992,164.25706,7.463,0,KEPLER,data/processed/K03373_01.npz
3102024,K06304.01,FALSE POSITIVE,13.782522208,139.480567,8.27762,0,KEPLER,data/processed/K06304_01.npz
3102309,K07643.01,FALSE POSITIVE,4.20253859,132.3097,5.389,0,KEPLER,data/processed/K07643_01.npz
3103227,K04091.01,CONFIRMED,225.585245,272.79566,11.166,1,KEPLER,data/processed/K04091_01.npz
3109930,K01112.01,CONFIRMED,37.8102649,158.35799,8.733,1,KEPLER,data/processed/K01112_01.npz
3109937,K04720.01,FALSE POSITIVE,37.809539,158.4002,7.547,0,KEPLER,data/processed/K04720_01.npz
3110937,K06305.01,FALSE POSITIVE,1.89121656,132.7016,5.14,0,KEPLER,data/processed/K06305_01.npz
3113266,K01088.01,FALSE POSITIVE,0.995861402,132.346819,1.1507,0,KEPLER,data/processed/K01088_01.npz
3114167,K00795.01,CONFIRMED,6.770300385,170.57662,2.0844,1,KEPLER,data/processed/K00795_01.npz
3114661,K00796.01,FALSE POSITIVE,0.444291966,169.865406,2.0792,0,KEPLER,data/processed/K00796_01.npz
3114811,K01117.01,CONFIRMED,11.08956602,141.76142,6.2877,1,KEPLER,data/processed/K01117_01.npz
3116302,K02526.01,FALSE POSITIVE,134.96694,205.9674,18.43,0,KEPLER,data/processed/K02526_01.npz
3116412,K01115.01,CONFIRMED,12.99204853,136.32016,6.0175,1,KEPLER,data/processed/K01115_01.npz
3117046,K04114.01,FALSE POSITIVE,359.1015,415.3142,11.461,0,KEPLER,data/processed/K04114_01.npz
3117115,K04964.01,FALSE POSITIVE,485.91276,213.3906,2.42,0,KEPLER,data/processed/K04964_01.npz
3120276,K01111.01,FALSE POSITIVE,10.26547688,136.49663,3.733,0,KEPLER,data/processed/K01111_01.npz
3120308,K03380.01,FALSE POSITIVE,10.26558924,136.49645,3.879,0,KEPLER,data/processed/K03380_01.npz
3120355,K02099.01,CONFIRMED,78.0998908,139.49646,8.422,1,KEPLER,data/processed/K02099_01.npz
3120397,K04965.01,FALSE POSITIVE,20.5311708,136.4829,5.67,0,KEPLER,data/processed/K04965_01.npz
3120904,K03277.01,CONFIRMED,42.9136635,139.88848,5.227,1,KEPLER,data/processed/K03277_01.npz
3121340,K03945.01,FALSE POSITIVE,0.723947772,132.06247,2.125,0,KEPLER,data/processed/K03945_01.npz
3122985,K01949.01,FALSE POSITIVE,0.993488979,131.607354,1.9694,0,KEPLER,data/processed/K01949_01.npz
3123418,K07542.01,FALSE POSITIVE,563.94854,145.5541,15.631,0,KEPLER,data/processed/K07542_01.npz
3124412,K01087.01,FALSE POSITIVE,0.948950734,134.368152,4.0245,0,KEPLER,data/processed/K01087_01.npz
3124420,K03918.01,FALSE POSITIVE,0.948951607,132.468516,4.3809,0,KEPLER,data/processed/K03918_01.npz
3124598,K04187.01,FALSE POSITIVE,7.07162308,136.46253,2.587,0,KEPLER,data/processed/K04187_01.npz
3128552,K02055.01,CONFIRMED,8.67890312,133.03651,3.5317,1,KEPLER,data/processed/K02055_01.npz
3128552,K02055.02,CONFIRMED,4.02582434,135.42508,2.8059,1,KEPLER,data/processed/K02055_02.npz
3128552,K02055.03,CONFIRMED,2.50475282,133.63645,2.376,1,KEPLER,data/processed/K02055_03.npz
3128793,K01786.01,FALSE POSITIVE,24.68662378,137.53976,15.168,0,KEPLER,data/processed/K01786_01.npz
3130548,K02773.01,FALSE POSITIVE,0.878855771,131.49524,1.1014,0,KEPLER,data/processed/K02773_01.npz
3217264,K00401.01,CONFIRMED,29.19899219,185.440631,5.1227,1,KEPLER,data/processed/K00401_01.npz
3217264,K00401.02,CONFIRMED,160.0191598,251.28261,5.472,1,KEPLER,data/processed/K00401_02.npz
3217264,K00401.03,CONFIRMED,55.3291399,186.31545,6.918,1,KEPLER,data/processed/K00401_03.npz
