id,name,disposition,period,time0bk,duration,label,mission,path
2557430,K06277.01,FALSE POSITIVE,0.648868342,131.842892,2.82428,0,KEPLER,data/processed/K06277_01.npz
2558363,K01021.01,FALSE POSITIVE,0.54624855,178.5614,2.0543,0,KEPLER,data/processed/K01021_01.npz
2569488,K04944.01,FALSE POSITIVE,1.52327807,132.3306,3.813,0,KEPLER,data/processed/K04944_01.npz
2569494,K03704.01,FALSE POSITIVE,1.523298835,132.32762,5.9083,0,KEPLER,data/processed/K03704_01.npz
2569516,K04945.01,FALSE POSITIVE,45.5827119,138.6761,3.193,0,KEPLER,data/processed/K04945_01.npz
2570432,K04946.01,FALSE POSITIVE,1.89140138,132.6124,9.52,0,KEPLER,data/processed/K04946_01.npz
2570767,K06280.01,FALSE POSITIVE,1.89124453,132.6958,5.08,0,KEPLER,data/processed/K06280_01.npz
2571075,K06281.01,FALSE POSITIVE,1.89134201,132.6744,4.674,0,KEPLER,data/processed/K06281_01.npz
2571238,K00084.01,CONFIRMED,9.286964466,135.9945,3.3649,1,KEPLER,data/processed/K00084_01.npz
2573108,K03217.01,FALSE POSITIVE,5.09506,132.4511,5.73,0,KEPLER,data/processed/K03217_01.npz
2574338,K01030.01,CONFIRMED,9.22961384,138.43961,2.235,1,KEPLER,data/processed/K01030_01.npz
2576107,K03709.01,FALSE POSITIVE,205.5833309,234.746256,6.0353,0,KEPLER,data/processed/K03709_01.npz
2576197,K00489.01,FALSE POSITIVE,2.217038096,171.69587,1.8575,0,KEPLER,data/processed/K00489_01.npz
2576197,K00489.02,FALSE POSITIVE,8.874603,140.2954,2.88,0,KEPLER,data/processed/K00489_02.npz
2576224,K04465.01,FALSE POSITIVE,2.21701025,131.80305,2.148,0,KEPLER,data/processed/K04465_01.npz
2576692,K06282.01,FALSE POSITIVE,87.87826191,194.105106,12.8138,0,KEPLER,data/processed/K06282_01.npz
2578017,K04629.01,FALSE POSITIVE,0.592562969,131.9017,3.0869,0,KEPLER,data/processed/K04629_01.npz
2578811,K04948.01,FALSE POSITIVE,6.2095391,135.2715,2.752,0,KEPLER,data/processed/K04948_01.npz
2581316,K03681.01,CONFIRMED,217.83184293,238.820035,21.306,1,KEPLER,data/processed/K03681_01.npz
2581316,K03681.02,CONFIRMED,10.51421162,134.56738,3.877,1,KEPLER,data/processed/K03681_02.npz
2581554,K03835.01,CONFIRMED,47.1484324,175.2689,3.1347,1,KEPLER,data/processed/K03835_01.npz
2582800,K04949.01,FALSE POSITIVE,615.16033,226.4594,3.958,0,KEPLER,data/processed/K04949_01.npz
2692377,K00299.01,CONFIRMED,1.541676547,170.543719,1.9118,1,KEPLER,data/processed/K00299_01.npz
2693736,K01976.01,CONFIRMED,12.12401737,134.955,3.3091,1,KEPLER,data/processed/K01976_01.npz
2694632,K04600.01,FALSE POSITIVE,0.92225589,131.8088,4.227,0,KEPLER,data/processed/K04600_01.npz
2695110,K00400.01,FALSE POSITIVE,44.18938922,209.98968,6.8151,0,KEPLER,data/processed/K00400_01.npz
2697169,K01027.01,FALSE POSITIVE,14.71266408,366.02309,4.21,0,KEPLER,data/processed/K01027_01.npz
2697935,K03853.01,FALSE POSITIVE,21.5135234,132.3356,77.983,0,KEPLER,data/processed/K03853_01.npz
2708156,K06286.01,FALSE POSITIVE,1.891268461,132.6833032,8.24958,0,KEPLER,data/processed/K06286_01.npz
2708172,K06287.01,FALSE POSITIVE,1.89114441,132.7545,8.724,0,KEPLER,data/processed/K06287_01.npz
2708221,K04352.01,FALSE POSITIVE,1.8912501,132.6923,7.648,0,KEPLER,data/processed/K04352_01.npz
2708278,K04102.01,FALSE POSITIVE,1.89124187,132.7082,4.415,0,KEPLER,data/processed/K04102_01.npz
2708286,K04071.01,FALSE POSITIVE,1.89131005,132.66204,5.687,0,KEPLER,data/processed/K04071_01.npz
2708420,K04003.01,FALSE POSITIVE,1.89129881,132.6639,5.294,0,KEPLER,data/processed/K04003_01.npz
2708445,K06288.01,FALSE POSITIVE,1.89117723,132.7285,6.986,0,KEPLER,data/processed/K06288_01.npz
2708614,K06289.01,FALSE POSITIVE,52.884577,147.01058,7.892,0,KEPLER,data/processed/K06289_01.npz
2708885,K02907.01,FALSE POSITIVE,1.146934644,132.2666,1.7247,0,KEPLER,data/processed/K02907_01.npz
2710101,K04952.01,FALSE POSITIVE,28.88008607,144.4386895,1.35,0,KEPLER,data/processed/K04952_01.npz
2710623,K04532.01,FALSE POSITIVE,1.02087831,131.66089,2.429,0,KEPLER,data/processed/K04532_01.npz
2711114,K06290.01,FALSE POSITIVE,1.429439352,132.74659,2.424,0,KEPLER,data/processed/K06290_01.npz
2711131,K07637.01,FALSE POSITIVE,2.85889907,134.16649,1.465,0,KEPLER,data/processed/K07637_01.npz
2712825,K08086.01,FALSE POSITIVE,18.384953,133.39,5.92,0,KEPLER,data/processed/K08086_01.npz
2713018,K03235.01,FALSE POSITIVE,66.713573,170.075,4.487,0,KEPLER,data/processed/K03235_01.npz
2715695,K03077.01,CONFIRMED,4.09578199,131.61992,1.704,1,KEPLER,data/processed/K03077_01.npz
2716801,K03053.01,CONFIRMED,42.5217006,136.1274,5.723,1,KEPLER,data/processed/K03053_01.npz
2716853,K01022.01,CONFIRMED,18.82744023,196.19088,4.664,1,KEPLER,data/processed/K01022_01.npz
2716853,K01022.02,FALSE POSITIVE,68.832195,172.12379,3.31,0,KEPLER,data/processed/K01022_02.npz
2717158,K03459.01,CONFIRMED,13.2226149,144.295,4.337,1,KEPLER,data/processed/K03459_01.npz
2718778,K02489.01,CONFIRMED,3.92453009,132.40179,3.691,1,KEPLER,data/processed/K02489_01.npz
2719873,K06096.01,FALSE POSITIVE,17.279290765,135.2741342,5.07591,0,KEPLER,data/processed/K06096_01.npz
2721030,K01094.01,CONFIRMED,6.10027621,135.58656,4.7476,1,KEPLER,data/processed/K01094_01.npz
2830919,K04387.01,FALSE POSITIVE,1.54038914,132.00494,1.683,0,KEPLER,data/processed/K04387_01.npz
2831055,K04400.01,CONFIRMED,2.20923119,131.90288,2.392,1,KEPLER,data/processed/K04400_01.npz
2836076,K04955.01,FALSE POSITIVE,528.07962334,466.1720499,3.49,0,KEPLER,data/processed/K04955_01.npz
2837111,K01110.01,CONFIRMED,8.7348852,135.0818,4.49,1,KEPLER,data/processed/K01110_01.npz
2850321,K04956.01,FALSE POSITIVE,25.2218929,143.6316,14.84,0,KEPLER,data/processed/K04956_01.npz
2851100,K01104.01,FALSE POSITIVE,0.890110752,133.2647,0.8774,0,KEPLER,data/processed/K01104_01.npz
2852528,K03446.01,FALSE POSITIVE,11.9615433,131.895,3.129,0,KEPLER,data/processed/K03446_01.npz
2852560,K06294.01,FALSE POSITIVE,11.961308501,131.9131819,4.6414,0,KEPLER,data/processed/K06294_01.npz
2852941,K04298.02,FALSE POSITIVE,11.57958162,135.5195336,2.47,0,KEPLER,data/processed/K04298_02.npz
2853093,K01099.01,CONFIRMED,161.5278347,198.00137,3.6734,1,KEPLER,data/processed/K01099_01.npz
2853780,K02081.02,FALSE POSITIVE,589.17968,185.0175,10.2,0,KEPLER,data/processed/K02081_02.npz
2853828,K02896.01,FALSE POSITIVE,1.077467951,131.58234,2.1125,0,KEPLER,data/processed/K02896_01.npz
2853828,K02896.02,FALSE POSITIVE,346.36642,365.2864,14.94,0,KEPLER,data/processed/K02896_02.npz
2854181,K02232.01,CONFIRMED,101.1323475,210.18316,4.366,1,KEPLER,data/processed/K02232_01.npz
2854698,K00986.01,CONFIRMED,8.18739443,260.86931,3.0472,1,KEPLER,data/processed/K00986_01.npz
2854698,K00986.02,CONFIRMED,76.0498163,161.71445,7.158,1,KEPLER,data/processed/K00986_02.npz
2854839,K07639.01,FALSE POSITIVE,1.05569286,131.5576,1.289,0,KEPLER,data/processed/K07639_01.npz
2854914,K01113.01,CONFIRMED,25.93406406,149.76273,4.6142,1,KEPLER,data/processed/K01113_01.npz
2854914,K01113.02,CONFIRMED,83.4463485,158.68061,6.536,1,KEPLER,data/processed/K01113_02.npz
2854948,K03786.01,FALSE POSITIVE,0.97430309,132.390205,2.1088,0,KEPLER,data/processed/K03786_01.npz
2857607,K04659.01,CONFIRMED,41.8681996,146.9767,5.783,1,KEPLER,data/processed/K04659_01.npz
2859299,K07640.01,FALSE POSITIVE,0.643703667,131.984908,0.801,0,KEPLER,data/processed/K07640_01.npz
2860114,K02170.01,FALSE POSITIVE,0.941603153,132.976171,1.1886,0,KEPLER,data/processed/K02170_01.npz
2860788,K06297.01,FALSE POSITIVE,2.629870555,132.067717,6.606,0,KEPLER,data/processed/K06297_01.npz
2860793,K02277.01,FALSE POSITIVE,2.62982665,132.08013,6.213,0,KEPLER,data/processed/K02277_01.npz
2861126,K04957.01,FALSE POSITIVE,105.52127462,145.4682374,2.52,0,KEPLER,data/processed/K04957_01.npz
2969638,K06298.01,FALSE POSITIVE,1.97362159,131.90168,3.29,0,KEPLER,data/processed/K06298_01.npz
2970804,K03993.01,FALSE POSITIVE,0.686994057,131.661024,3.5252,0,KEPLER,data/processed/K03993_01.npz
2973509,K06300.01,FALSE POSITIVE,6.62761199,132.5466377,6.15281,0,KEPLER,data/processed/K06300_01.npz
2985767,K02032.01,CONFIRMED,14.07969236,139.96053,1.375,1,KEPLER,data/processed/K02032_01.npz
2987027,K00197.01,CONFIRMED,17.276296682,133.839172,3.94738,1,KEPLER,data/processed/K00197_01.npz
2995392,K03379.01,CONFIRMED,30.4544418,140.76863,6.896,1,KEPLER,data/processed/K03379_01.npz
2997455,K06098.01,FALSE POSITIVE,1.129848432,131.789871,2.07578,0,KEPLER,data/processed/K06098_01.npz
2998124,K06302.01,FALSE POSITIVE,28.597880332,152.9842901,7.71925,0,KEPLER,data/processed/K06302_01.npz
3001885,K02540.01,FALSE POSITIVE,2.67596808,133.70492,2.021,0,KEPLER,data/processed/K02540_01.npz
3003019,K07642.01,FALSE POSITIVE,0.502622858,131.61123,3.085,0,KEPLER,data/processed/K07642_01.npz
3003673,K04962.01,FALSE POSITIVE,57.1143966,166.4525,2.182,0,KEPLER,data/processed/K04962_01.npz
3003992,K01119.01,FALSE POSITIVE,7.24476126,139.10497,2.3145,0,KEPLER,data/processed/K01119_01.npz
3003992,K01119.02,FALSE POSITIVE,13.55480534,139.81609,2.288,0,KEPLER,data/processed/K01119_02.npz
3097346,K00264.01,FALSE POSITIVE,4.029810359,170.69131,3.3316,0,KEPLER,data/processed/K00264_01.npz
3098184,K01091.01,FALSE POSITIVE,15.2384539,369.56902,19.292,0,KEPLER,data/processed/K01091_01.npz
3098810,K01878.01,CONFIRMED,40.80957343,142.69218,3.158,1,KEPLER,data/processed/K01878_01.npz
3102000,K03373.01,FALSE POSITIVE,57.0599992,164.25706,7.463,0,KEPLER,data/processed/K03373_01.npz
3102309,K07643.01,FALSE POSITIVE,4.20253859,132.3097,5.389,0,KEPLER,data/processed/K07643_01.npz
3102384,K00273.01,CONFIRMED,10.573751447,175.067739,1.7259,1,KEPLER,data/processed/K00273_01.npz
3103227,K04091.01,CONFIRMED,225.585245,272.79566,11.166,1,KEPLER,data/processed/K04091_01.npz
3109930,K01112.01,CONFIRMED,37.8102649,158.35799,8.733,1,KEPLER,data/processed/K01112_01.npz
3109937,K04720.01,FALSE POSITIVE,37.809539,158.4002,7.547,0,KEPLER,data/processed/K04720_01.npz
3110937,K06305.01,FALSE POSITIVE,1.89121656,132.7016,5.14,0,KEPLER,data/processed/K06305_01.npz
3113266,K01088.01,FALSE POSITIVE,0.995861402,132.346819,1.1507,0,KEPLER,data/processed/K01088_01.npz
3114167,K00795.01,CONFIRMED,6.770300385,170.57662,2.0844,1,KEPLER,data/processed/K00795_01.npz
3114661,K00796.01,FALSE POSITIVE,0.444291966,169.865406,2.0792,0,KEPLER,data/processed/K00796_01.npz
3114667,K03763.01,FALSE POSITIVE,0.888584158,132.100098,2.25012,0,KEPLER,data/processed/K03763_01.npz
3115480,K06306.01,FALSE POSITIVE,3.693702974,135.194906,3.37146,0,KEPLER,data/processed/K06306_01.npz
3116302,K02526.01,FALSE POSITIVE,134.96694,205.9674,18.43,0,KEPLER,data/processed/K02526_01.npz
3117046,K04114.01,FALSE POSITIVE,359.1015,415.3142,11.461,0,KEPLER,data/processed/K04114_01.npz
3117115,K04964.01,FALSE POSITIVE,485.91276,213.3906,2.42,0,KEPLER,data/processed/K04964_01.npz
3118797,K01950.01,CONFIRMED,66.4159789,188.13988,7.061,1,KEPLER,data/processed/K01950_01.npz
3119256,K02784.01,FALSE POSITIVE,4.14244748,132.907,2.203,0,KEPLER,data/processed/K02784_01.npz
3120276,K01111.01,FALSE POSITIVE,10.26547688,136.49663,3.733,0,KEPLER,data/processed/K01111_01.npz
3120308,K03380.01,FALSE POSITIVE,10.26558924,136.49645,3.879,0,KEPLER,data/processed/K03380_01.npz
3120320,K06307.01,FALSE POSITIVE,10.265613245,136.4886955,5.67553,0,KEPLER,data/processed/K06307_01.npz
3120397,K04965.01,FALSE POSITIVE,20.5311708,136.4829,5.67,0,KEPLER,data/processed/K04965_01.npz
3120431,K00798.01,FALSE POSITIVE,3.341913228,171.63943,3.813,0,KEPLER,data/processed/K00798_01.npz
3122913,K02490.01,CONFIRMED,11.60653061,134.41637,2.194,1,KEPLER,data/processed/K02490_01.npz
3122985,K01949.01,FALSE POSITIVE,0.993488979,131.607354,1.9694,0,KEPLER,data/processed/K01949_01.npz
3124412,K01087.01,FALSE POSITIVE,0.948950734,134.368152,4.0245,0,KEPLER,data/processed/K01087_01.npz
3124598,K04187.01,FALSE POSITIVE,7.07162308,136.46253,2.587,0,KEPLER,data/processed/K04187_01.npz
3127817,K06308.01,FALSE POSITIVE,2.163569702,132.936317,7.60963,0,KEPLER,data/processed/K06308_01.npz
3127911,K03164.01,FALSE POSITIVE,0.542498653,132.0117,4.257,0,KEPLER,data/processed/K03164_01.npz
3128552,K02055.01,CONFIRMED,8.67890312,133.03651,3.5317,1,KEPLER,data/processed/K02055_01.npz
3128552,K02055.02,CONFIRMED,4.02582434,135.42508,2.8059,1,KEPLER,data/processed/K02055_02.npz
3128552,K02055.03,CONFIRMED,2.50475282,133.63645,2.376,1,KEPLER,data/processed/K02055_03.npz
3128793,K01786.01,FALSE POSITIVE,24.68662378,137.53976,15.168,0,KEPLER,data/processed/K01786_01.npz
3130548,K02773.01,FALSE POSITIVE,0.878855771,131.49524,1.1014,0,KEPLER,data/processed/K02773_01.npz
3218844,K07646.01,FALSE POSITIVE,85.112898,171.8254,2.503,0,KEPLER,data/processed/K07646_01.npz
3218908,K01108.01,CONFIRMED,18.92537246,149.49558,3.9835,1,KEPLER,data/processed/K01108_01.npz
3218908,K01108.02,CONFIRMED,1.475323222,131.83272,2.3155,1,KEPLER,data/processed/K01108_02.npz
3218908,K01108.03,CONFIRMED,4.15246118,134.57991,2.5755,1,KEPLER,data/processed/K01108_03.npz
3219995,K02314.01,CONFIRMED,18.87058705,143.95639,3.4701,1,KEPLER,data/processed/K02314_01.npz
3228740,K06309.01,FALSE POSITIVE,0.730956716,132.21412,2.097,0,KEPLER,data/processed/K06309_01.npz
3228804,K03996.01,FALSE POSITIVE,0.730947169,132.22192,4.396,0,KEPLER,data/processed/K03996_01.npz
3228824,K01100.01,FALSE POSITIVE,0.73093905,355.90306,2.8437,0,KEPLER,data/processed/K01100_01.npz
3228825,K04055.01,FALSE POSITIVE,0.73095491,132.2174,2.206,0,KEPLER,data/processed/K04055_01.npz
3228945,K02917.01,FALSE POSITIVE,0.730943372,131.49862,3.004,0,KEPLER,data/processed/K02917_01.npz
3228986,K04031.01,FALSE POSITIVE,0.730949487,132.22503,2.367,0,KEPLER,data/processed/K04031_01.npz
3229028,K06100.01,FALSE POSITIVE,0.730964241,132.19448,2.483,0,KEPLER,data/processed/K06100_01.npz
3229150,K02150.01,CONFIRMED,18.5084526,131.54555,6.596,1,KEPLER,data/processed/K02150_01.npz
